0	0.000000e+00	0.000000e+00
1	2.270000e+02	5.228844e-08
2	2.340000e+02	5.949501e+00
3	2.550000e+02	6.970003e+00
4	2.300000e+02	5.409045e+00
5	2.580000e+02	9.513347e+00
6	2.730000e+02	1.126506e+01
7	2.600000e+02	7.022676e+00
8	2.550000e+02	6.773809e+00
9	2.520000e+02	7.220188e+00
10	2.410000e+02	5.883215e+00
