0	0.000000e+00	0.000000e+00
1	4.000000e+00	1.634014e-08
2	4.000000e+00	2.834329e-01
3	4.000000e+00	1.130811e-01
4	3.000000e+00	3.365614e-01
5	3.000000e+00	6.325848e-02
6	3.000000e+00	8.694487e-02
7	5.000000e+00	6.426496e-02
8	5.000000e+00	6.492578e-02
9	3.000000e+00	9.481045e-02
10	4.000000e+00	7.739200e-02
